Metro,State,Date,Rent,YearMonth
"Lafayette, LA",LA,2024-05-31,1291.833573695814,2024-05
"Myrtle Beach, SC",SC,2024-05-31,1834.5812015761826,2024-05
"Springfield, MO",MO,2024-05-31,1267.7672105027964,2024-05
"Visalia, CA",CA,2024-05-31,1730.8058780659921,2024-05
"Killeen, TX",TX,2024-05-31,1336.5100354464294,2024-05
"Asheville, NC",NC,2024-05-31,1872.5399186987825,2024-05
"York, PA",PA,2024-05-31,1228.3563069493478,2024-05
"Vallejo, CA",CA,2024-05-31,2410.6670155551146,2024-05
"Santa Maria, CA",CA,2024-05-31,3511.542782836153,2024-05
"Salinas, CA",CA,2024-05-31,2596.966467481435,2024-05
"Salem, OR",OR,2024-05-31,1699.947261283268,2024-05
"Mobile, AL",AL,2024-05-31,1274.0296117073324,2024-05
"Reading, PA",PA,2024-05-31,1420.3481361830277,2024-05
"Corpus Christi, TX",TX,2024-05-31,1363.991658405774,2024-05
"Brownsville, TX",TX,2024-05-31,1480.9803669266146,2024-05
"Manchester, NH",NH,2024-05-31,2041.8728715398315,2024-05
"Fort Wayne, IN",IN,2024-05-31,1143.2781864064168,2024-05
"Gulfport, MS",MS,2024-05-31,1440.4371423042205,2024-05
"Salisbury, MD",DE,2024-05-31,1811.3166703018394,2024-05
"Flint, MI",MI,2024-05-31,1015.1650137039604,2024-05
"Peoria, IL",IL,2024-05-31,1020.5619087583316,2024-05
"Canton, OH",OH,2024-05-31,1061.127085867075,2024-05
"Savannah, GA",GA,2024-05-31,1830.680856953568,2024-05
"Anchorage, AK",AK,2024-05-31,1637.430846321904,2024-05
"Beaumont, TX",TX,2024-05-31,1223.8595904800145,2024-05
"Shreveport, LA",LA,2024-05-31,1283.5648993099878,2024-05
"Trenton, NJ",NJ,2024-05-31,2412.693691910641,2024-05
"Montgomery, AL",AL,2024-05-31,1320.146706915358,2024-05
"Davenport, IA",IL,2024-05-31,989.8827592280029,2024-05
"Tallahassee, FL",FL,2024-05-31,1477.9163207798324,2024-05
"Eugene, OR",OR,2024-05-31,1814.9448851786399,2024-05
"Naples, FL",FL,2024-05-31,2827.8889519088957,2024-05
"Ann Arbor, MI",MI,2024-05-31,2040.186817779785,2024-05
"Ocala, FL",FL,2024-05-31,1560.8515001920298,2024-05
"Hickory, NC",NC,2024-05-31,1386.8021189854642,2024-05
"Huntington, WV",OH,2024-05-31,1022.9893128301833,2024-05
"Fort Collins, CO",CO,2024-05-31,1947.568773936677,2024-05
"Rockford, IL",IL,2024-05-31,1170.471048606177,2024-05
"Lincoln, NE",NE,2024-05-31,1267.2027079850468,2024-05
"Gainesville, FL",FL,2024-05-31,1624.8998155832098,2024-05
"Boulder, CO",CO,2024-05-31,2290.8818146468993,2024-05
"Green Bay, WI",WI,2024-05-31,1078.859358239635,2024-05
"Columbus, GA",GA,2024-05-31,1188.8789571327502,2024-05
"South Bend, IN",IN,2024-05-31,1272.4262317962814,2024-05
"Spartanburg, SC",SC,2024-05-31,1465.5715328042068,2024-05
"Greeley, CO",CO,2024-05-31,2019.4692209729583,2024-05
"Lubbock, TX",TX,2024-05-31,1353.9612571938305,2024-05
"Clarksville, TN",TN,2024-05-31,1364.1801572964025,2024-05
"Roanoke, VA",VA,2024-05-31,1390.2211523181222,2024-05
"Evansville, IN",IN,2024-05-31,973.1589764448075,2024-05
"Kingsport, TN",TN,2024-05-31,1276.2294700938762,2024-05
"Kennewick, WA",WA,2024-05-31,1671.3370080811812,2024-05
"Utica, NY",NY,2024-05-31,1396.3170856366946,2024-05
"Hagerstown, MD",MD,2024-05-31,1516.1660803356654,2024-05
"Duluth, MN",MN,2024-05-31,1449.8156866921577,2024-05
"Olympia, WA",WA,2024-05-31,2025.2217176632373,2024-05
"Longview, TX",TX,2024-05-31,1257.5398713284274,2024-05
"Wilmington, NC",NC,2024-05-31,1688.0216002001825,2024-05
"San Luis Obispo, CA",CA,2024-05-31,3084.7293034705885,2024-05
"Crestview, FL",FL,2024-05-31,1916.1283828612734,2024-05
"Merced, CA",CA,2024-05-31,1950.487872338884,2024-05
"Waco, TX",TX,2024-05-31,1552.2373017127961,2024-05
"Cedar Rapids, IA",IA,2024-05-31,1130.1201390566828,2024-05
"Atlantic City, NJ",NJ,2024-05-31,2164.7894100917024,2024-05
"Bremerton, WA",WA,2024-05-31,1916.5992542986526,2024-05
"Sioux Falls, SD",SD,2024-05-31,1175.9754161432465,2024-05
"Santa Cruz, CA",CA,2024-05-31,3527.0199826529683,2024-05
"Erie, PA",PA,2024-05-31,1055.6199184699162,2024-05
"Norwich, CT",CT,2024-05-31,1685.7488061346262,2024-05
"Amarillo, TX",TX,2024-05-31,1318.0578392286566,2024-05
"Laredo, TX",TX,2024-05-31,1181.730400186306,2024-05
"Tuscaloosa, AL",AL,2024-05-31,1444.6656819518937,2024-05
"College Station, TX",TX,2024-05-31,1571.1253167093696,2024-05
"Kalamazoo, MI",MI,2024-05-31,1255.1549900067173,2024-05
"Lynchburg, VA",VA,2024-05-31,1311.152289142779,2024-05
"Charleston, WV",WV,2024-05-31,966.8293881297473,2024-05
"Yakima, WA",WA,2024-05-31,1309.0442921815052,2024-05
"Fargo, ND",ND,2024-05-31,1202.7324070277505,2024-05
"Binghamton, NY",NY,2024-05-31,1123.042039115913,2024-05
"Fort Smith, AR",AR,2024-05-31,1045.3694313281674,2024-05
"Appleton, WI",WI,2024-05-31,1125.7834118565095,2024-05
"Prescott Valley, AZ",AZ,2024-05-31,1929.0988648090945,2024-05
"Topeka, KS",KS,2024-05-31,1108.2830328810423,2024-05
"Macon, GA",GA,2024-05-31,1208.8755522056579,2024-05
"Tyler, TX",TX,2024-05-31,1524.1639696062664,2024-05
"Barnstable Town, MA",MA,2024-05-31,2715.213294351021,2024-05
"Daphne, AL",AL,2024-05-31,1659.427955818813,2024-05
"Bellingham, WA",WA,2024-05-31,2078.3240043905794,2024-05
"Burlington, VT",VT,2024-05-31,2101.139542686028,2024-05
"Rochester, MN",MN,2024-05-31,1584.6148716214084,2024-05
"Lafayette, IN",IN,2024-05-31,1373.526629819124,2024-05
"Champaign, IL",IL,2024-05-31,1157.0067662115691,2024-05
"Medford, OR",OR,2024-05-31,1612.0660819429972,2024-05
"Lebanon, NH",NH,2024-05-31,1784.310054330354,2024-05
"Charlottesville, VA",VA,2024-05-31,1956.4166489038207,2024-05
"Lake Charles, LA",LA,2024-05-31,1002.9652015703476,2024-05
"Las Cruces, NM",NM,2024-05-31,1338.747611476604,2024-05
"Chico, CA",CA,2024-05-31,1649.3524338233628,2024-05
"Hilton Head Island, SC",SC,2024-05-31,2073.266127608245,2024-05
"Athens, GA",GA,2024-05-31,1810.2008140902967,2024-05
"Lake Havasu City, AZ",AZ,2024-05-31,1594.6001622667388,2024-05
"Columbia, MO",MO,2024-05-31,1246.6860835707098,2024-05
"Springfield, IL",IL,2024-05-31,1093.1981009792694,2024-05
"Houma, LA",LA,2024-05-31,1369.6139597653173,2024-05
"Monroe, LA",LA,2024-05-31,1004.6687635795868,2024-05
"Elkhart, IN",IN,2024-05-31,1080.1176383175502,2024-05
"Johnson City, TN",TN,2024-05-31,1485.2743580688955,2024-05
"Yuma, AZ",AZ,2024-05-31,1429.5340808086544,2024-05
"Gainesville, GA",GA,2024-05-31,1761.2227202221786,2024-05
"Jacksonville, NC",NC,2024-05-31,1419.6024467704144,2024-05
"Florence, SC",SC,2024-05-31,1456.8774191401476,2024-05
"Hilo, HI",HI,2024-05-31,2498.307806239632,2024-05
"St. Cloud, MN",MN,2024-05-31,1280.1739515699035,2024-05
"Racine, WI",WI,2024-05-31,1160.4885763287793,2024-05
"Bend, OR",OR,2024-05-31,2201.930378721468,2024-05
"Saginaw, MI",MI,2024-05-31,954.9458193737413,2024-05
"Warner Robins, GA",GA,2024-05-31,1480.8964551064425,2024-05
"Terre Haute, IN",IN,2024-05-31,863.7356114132173,2024-05
"Torrington, CT",CT,2024-05-31,1787.7572983287052,2024-05
"Punta Gorda, FL",FL,2024-05-31,2058.427327421498,2024-05
"Billings, MT",MT,2024-05-31,1345.3168591396195,2024-05
"Redding, CA",CA,2024-05-31,1505.1269018114053,2024-05
"Kingston, NY",NY,2024-05-31,2003.8480985242868,2024-05
"Panama City, FL",FL,2024-05-31,1744.6440217150214,2024-05
"Joplin, MO",MO,2024-05-31,1078.7046700665119,2024-05
"Dover, DE",DE,2024-05-31,1641.6211439766832,2024-05
"El Centro, CA",CA,2024-05-31,1717.0968969161765,2024-05
"Jackson, TN",TN,2024-05-31,1335.4746520468739,2024-05
"Yuba City, CA",CA,2024-05-31,1830.237751609784,2024-05
"Bowling Green, KY",KY,2024-05-31,1299.3557408008533,2024-05
"St. George, UT",UT,2024-05-31,1833.7868437187617,2024-05
"Muskegon, MI",MI,2024-05-31,1207.624464769066,2024-05
"Abilene, TX",TX,2024-05-31,1268.2184382575972,2024-05
"Iowa City, IA",IA,2024-05-31,1220.3904563039598,2024-05
"Auburn, AL",AL,2024-05-31,1505.3768187895596,2024-05
"Midland, TX",TX,2024-05-31,1615.4173550161483,2024-05
"Bloomington, IL",IL,2024-05-31,1318.521584826998,2024-05
"Hattiesburg, MS",MS,2024-05-31,1244.926466572423,2024-05
"Oshkosh, WI",WI,2024-05-31,1114.6830077069274,2024-05
"Eau Claire, WI",WI,2024-05-31,1047.2257723276455,2024-05
"Greenville, NC",NC,2024-05-31,1461.5747556452689,2024-05
"Burlington, NC",NC,2024-05-31,1385.6923821653495,2024-05
"Waterloo, IA",IA,2024-05-31,1091.9918860619666,2024-05
"Coeur d'Alene, ID",ID,2024-05-31,1868.0696670898856,2024-05
"East Stroudsburg, PA",PA,2024-05-31,1865.2857179667008,2024-05
"Pueblo, CO",CO,2024-05-31,1362.591950428424,2024-05
"Blacksburg, VA",VA,2024-05-31,1656.62336770035,2024-05
"Wausau, WI",WI,2024-05-31,927.0777581599632,2024-05
"Kahului, HI",HI,2024-05-31,3693.336141129159,2024-05
"Janesville, WI",WI,2024-05-31,1072.2608831452071,2024-05
"Tupelo, MS",MS,2024-05-31,1289.8065288774526,2024-05
"Bloomington, IN",IN,2024-05-31,1382.8960653591873,2024-05
"Odessa, TX",TX,2024-05-31,1569.3557352884563,2024-05
"Jackson, MI",MI,2024-05-31,999.4213752975484,2024-05
"State College, PA",PA,2024-05-31,1580.8379348373505,2024-05
"Sebastian, FL",FL,2024-05-31,2154.762955230289,2024-05
"Madera, CA",CA,2024-05-31,2142.7138935084304,2024-05
"Decatur, AL",AL,2024-05-31,1242.7703478844142,2024-05
"Chambersburg, PA",PA,2024-05-31,1224.7808496730204,2024-05
"Vineland, NJ",NJ,2024-05-31,1579.4517949149724,2024-05
"Idaho Falls, ID",ID,2024-05-31,1303.6852482203167,2024-05
"Grand Junction, CO",CO,2024-05-31,1594.0813924675824,2024-05
"Elizabethtown, KY",KY,2024-05-31,1383.0479285038614,2024-05
"Niles, MI",MI,2024-05-31,1178.4694557433438,2024-05
"Monroe, MI",MI,2024-05-31,1217.7800714404789,2024-05
"Santa Fe, NM",NM,2024-05-31,2105.321005031243,2024-05
"Concord, NH",NH,2024-05-31,1783.6230408548986,2024-05
"Alexandria, LA",LA,2024-05-31,1195.3629934776447,2024-05
"Traverse City, MI",MI,2024-05-31,2020.6884033397725,2024-05
"Bangor, ME",ME,2024-05-31,1506.2984178267968,2024-05
"Homosassa Springs, FL",FL,2024-05-31,1614.4803073924716,2024-05
"Hanford, CA",CA,2024-05-31,1929.4249649904514,2024-05
"Jefferson City, MO",MO,2024-05-31,784.5511168340818,2024-05
"Florence, AL",AL,2024-05-31,1169.6944748014294,2024-05
"Dothan, AL",AL,2024-05-31,1343.5637860847926,2024-05
"London, KY",KY,2024-05-31,,2024-05
"Albany, GA",GA,2024-05-31,1070.0850563283987,2024-05
"Ottawa, IL",IL,2024-05-31,,2024-05
"Sioux City, IA",IA,2024-05-31,1244.7793888755616,2024-05
"Wichita Falls, TX",TX,2024-05-31,1111.5344426887498,2024-05
"Texarkana, TX",TX,2024-05-31,1144.1486945469312,2024-05
"Valdosta, GA",GA,2024-05-31,1375.6716898698273,2024-05
"Logan, UT",UT,2024-05-31,1508.0562276426801,2024-05
"Flagstaff, AZ",AZ,2024-05-31,2308.408317376427,2024-05
"Rocky Mount, NC",NC,2024-05-31,1254.222307831479,2024-05
"Pottsville, PA",PA,2024-05-31,1115.1963926275191,2024-05
"Dalton, GA",GA,2024-05-31,1527.3114320271604,2024-05
"Lebanon, PA",PA,2024-05-31,1269.8798557702698,2024-05
"Morristown, TN",TN,2024-05-31,1519.9462207306476,2024-05
"Winchester, VA",VA,2024-05-31,1902.9947604071967,2024-05
"Wheeling, WV",OH,2024-05-31,837.2553683222833,2024-05
"Morgantown, WV",WV,2024-05-31,1159.4355070001814,2024-05
"La Crosse, WI",WI,2024-05-31,1046.6358920238197,2024-05
"Napa, CA",CA,2024-05-31,3006.600187365886,2024-05
"Rapid City, SD",SD,2024-05-31,1243.3700292166382,2024-05
"Sumter, SC",SC,2024-05-31,1274.240920461935,2024-05
"Eureka, CA",CA,2024-05-31,1477.4115618278174,2024-05
"Springfield, OH",OH,2024-05-31,976.3443177175927,2024-05
"Harrisonburg, VA",VA,2024-05-31,1644.9967161842876,2024-05
"Battle Creek, MI",MI,2024-05-31,1076.65866751644,2024-05
"Sherman, TX",TX,2024-05-31,1555.3951460173105,2024-05
"Manhattan, KS",KS,2024-05-31,936.6044912782547,2024-05
"Carbondale, IL",IL,2024-05-31,820.2112313787018,2024-05
"Johnstown, PA",PA,2024-05-31,734.4082643062891,2024-05
"Jonesboro, AR",AR,2024-05-31,1241.337745480162,2024-05
"Bismarck, ND",ND,2024-05-31,1274.6718617460906,2024-05
"Hammond, LA",LA,2024-05-31,1254.004841014762,2024-05
"Pittsfield, MA",MA,2024-05-31,1687.664183037556,2024-05
"Mount Vernon, WA",WA,2024-05-31,2109.4817377038253,2024-05
"Jamestown, NY",NY,2024-05-31,,2024-05
"The Villages, FL",FL,2024-05-31,1952.0615334128508,2024-05
"Albany, OR",OR,2024-05-31,1629.1662344923748,2024-05
"Glens Falls, NY",NY,2024-05-31,,2024-05
"Lawton, OK",OK,2024-05-31,1034.0328624609463,2024-05
"Cleveland, TN",TN,2024-05-31,1399.4419102851245,2024-05
"Sierra Vista, AZ",AZ,2024-05-31,1288.1968714124678,2024-05
"Ames, IA",IA,2024-05-31,1029.4723856058677,2024-05
"Mansfield, OH",OH,2024-05-31,911.9065707489062,2024-05
"Staunton, VA",VA,2024-05-31,1380.4832651622423,2024-05
"Augusta, ME",ME,2024-05-31,1376.8552474661694,2024-05
"Altoona, PA",PA,2024-05-31,893.848288501623,2024-05
"New Bern, NC",NC,2024-05-31,1481.0989124438734,2024-05
"Farmington, NM",NM,2024-05-31,1193.2804794036242,2024-05
"St. Joseph, MO",MO,2024-05-31,882.4909891632951,2024-05
"San Angelo, TX",TX,2024-05-31,1328.2288683982104,2024-05
"Wenatchee, WA",WA,2024-05-31,1738.9190083621925,2024-05
"Owensboro, KY",KY,2024-05-31,1132.2871119066776,2024-05
"Holland, MI",MI,2024-05-31,,2024-05
"Lumberton, NC",NC,2024-05-31,,2024-05
"Lawrence, KS",KS,2024-05-31,1358.7588305174957,2024-05
"Goldsboro, NC",NC,2024-05-31,1378.598936544996,2024-05
"Watertown, NY",NY,2024-05-31,1245.0227887310512,2024-05
"Sheboygan, WI",WI,2024-05-31,1034.1738049060248,2024-05
"Weirton, WV",OH,2024-05-31,779.2993088780566,2024-05
"Missoula, MT",MT,2024-05-31,1407.882062010402,2024-05
"Wooster, OH",OH,2024-05-31,1170.4671235784274,2024-05
"Bozeman, MT",MT,2024-05-31,2395.200856247225,2024-05
"Anniston, AL",AL,2024-05-31,958.8395550091775,2024-05
"Beckley, WV",WV,2024-05-31,1074.9436070285276,2024-05
"Williamsport, PA",PA,2024-05-31,937.1848205301146,2024-05
"Brunswick, GA",GA,2024-05-31,1779.8459715895956,2024-05
"California, MD",MD,2024-05-31,1752.2741482671674,2024-05
"Twin Falls, ID",ID,2024-05-31,1574.6024460361118,2024-05
"Cookeville, TN",TN,2024-05-31,1381.9911368453515,2024-05
"Muncie, IN",IN,2024-05-31,992.9563592978128,2024-05
"Michigan City, IN",IN,2024-05-31,1091.2276899466854,2024-05
"Roseburg, OR",OR,2024-05-31,1236.4699722143691,2024-05
"Lewiston, ME",ME,2024-05-31,1425.4460637284592,2024-05
"Longview, WA",WA,2024-05-31,1506.0179503820486,2024-05
"Kankakee, IL",IL,2024-05-31,1259.8168894197956,2024-05
"Bluefield, WV",VA,2024-05-31,742.3044391034383,2024-05
"Show Low, AZ",AZ,2024-05-31,,2024-05
"Richmond, KY",KY,2024-05-31,1040.5422816457094,2024-05
"Tullahoma, TN",TN,2024-05-31,1553.9450213209186,2024-05
"Whitewater, WI",WI,2024-05-31,1386.7610302338096,2024-05
"Ithaca, NY",NY,2024-05-31,1988.5211862562978,2024-05
"Grand Forks, ND",MN,2024-05-31,1126.7261647888251,2024-05
"Decatur, IL",IL,2024-05-31,963.1824587152936,2024-05
"LaGrange, GA",GA,2024-05-31,1232.5794370308718,2024-05
"Bay City, MI",MI,2024-05-31,1412.0202789748434,2024-05
"Fond du Lac, WI",WI,2024-05-31,973.7351182138672,2024-05
"Gettysburg, PA",PA,2024-05-31,,2024-05
"Gadsden, AL",AL,2024-05-31,,2024-05
"Kalispell, MT",MT,2024-05-31,2252.231620037292,2024-05
"Danville, VA",VA,2024-05-31,1091.725596281718,2024-05
"Mankato, MN",MN,2024-05-31,1343.1256964414008,2024-05
"Lima, OH",OH,2024-05-31,,2024-05
"Truckee, CA",CA,2024-05-31,2589.050064054359,2024-05
"Sebring, FL",FL,2024-05-31,1504.1691222315899,2024-05
"Cheyenne, WY",WY,2024-05-31,1291.3741193753194,2024-05
"Hot Springs, AR",AR,2024-05-31,1266.1259072369892,2024-05
"Shelby, NC",NC,2024-05-31,1150.9093052412452,2024-05
"Dubuque, IA",IA,2024-05-31,1203.860781280945,2024-05
"Meridian, MS",MS,2024-05-31,1276.5294703994155,2024-05
"Pinehurst, NC",NC,2024-05-31,1970.2113588199848,2024-05
"Paducah, KY",KY,2024-05-31,,2024-05
"Victoria, TX",TX,2024-05-31,1086.8554094206986,2024-05
"Rome, GA",GA,2024-05-31,1194.727535548211,2024-05
"Sevierville, TN",TN,2024-05-31,1755.9254830018826,2024-05
"Moses Lake, WA",WA,2024-05-31,1605.0352978110502,2024-05
"Ashtabula, OH",OH,2024-05-31,,2024-05
"Cape Girardeau, MO",MO,2024-05-31,998.0384135185483,2024-05
"Albertville, AL",AL,2024-05-31,,2024-05
"Fairbanks, AK",AK,2024-05-31,1758.9814294626199,2024-05
"Brainerd, MN",MN,2024-05-31,,2024-05
"Cumberland, MD",MD,2024-05-31,1031.8980713887106,2024-05
"Ocean City, NJ",NJ,2024-05-31,,2024-05
"Corvallis, OR",OR,2024-05-31,2102.409674402168,2024-05
"Pocatello, ID",ID,2024-05-31,1087.8246940321803,2024-05
"Corning, NY",NY,2024-05-31,1407.3020255134631,2024-05
"Sunbury, PA",PA,2024-05-31,834.2584233041573,2024-05
"Ukiah, CA",CA,2024-05-31,,2024-05
"Hermiston, OR",OR,2024-05-31,1253.8854029276047,2024-05
"Clarksburg, WV",WV,2024-05-31,944.9091521637264,2024-05
"Parkersburg, WV",WV,2024-05-31,,2024-05
"Beaver Dam, WI",WI,2024-05-31,1003.8322852170776,2024-05
"Pine Bluff, AR",AR,2024-05-31,,2024-05
"Grants Pass, OR",OR,2024-05-31,1593.1684401278494,2024-05
"Cullman, AL",AL,2024-05-31,,2024-05
"Lufkin, TX",TX,2024-05-31,,2024-05
"Zanesville, OH",OH,2024-05-31,1029.718743539039,2024-05
"New Castle, PA",PA,2024-05-31,873.7210546031301,2024-05
"Oak Harbor, WA",WA,2024-05-31,1814.88971337251,2024-05
"Orangeburg, SC",SC,2024-05-31,1128.8935497072785,2024-05
"Watertown, WI",WI,2024-05-31,1075.5847490413464,2024-05
"Meadville, PA",PA,2024-05-31,,2024-05
"Elmira, NY",NY,2024-05-31,1137.554197416829,2024-05
"Great Falls, MT",MT,2024-05-31,1291.2116314929324,2024-05
"Russellville, AR",AR,2024-05-31,977.4862620518204,2024-05
"Indiana, PA",PA,2024-05-31,,2024-05
"Midland, MI",MI,2024-05-31,1309.232666191094,2024-05
"Kokomo, IN",IN,2024-05-31,991.1568817457753,2024-05
"Bloomsburg, PA",PA,2024-05-31,1281.182997517416,2024-05
"Helena, MT",MT,2024-05-31,1424.9589758366776,2024-05
"Key West, FL",FL,2024-05-31,3666.220587749797,2024-05
"Talladega, AL",AL,2024-05-31,1110.1448921159044,2024-05
"Stillwater, OK",OK,2024-05-31,1161.2460663467673,2024-05
"Columbus, IN",IN,2024-05-31,1265.386088639762,2024-05
"Athens, TX",TX,2024-05-31,1435.6929156884985,2024-05
"Centralia, WA",WA,2024-05-31,1369.7427338585958,2024-05
"Manitowoc, WI",WI,2024-05-31,983.4245882299552,2024-05
"Hinesville, GA",GA,2024-05-31,1587.2854122317644,2024-05
"DuBois, PA",PA,2024-05-31,,2024-05
"Warsaw, IN",IN,2024-05-31,1114.4844013099096,2024-05
"Statesboro, GA",GA,2024-05-31,1466.6571663681161,2024-05
"Casper, WY",WY,2024-05-31,1428.5327880243735,2024-05
"Wilson, NC",NC,2024-05-31,,2024-05
"Glenwood Springs, CO",CO,2024-05-31,4460.471280270775,2024-05
"Seneca, SC",SC,2024-05-31,1356.7875365281884,2024-05
"Minot, ND",ND,2024-05-31,894.1401825163257,2024-05
"Grand Island, NE",NE,2024-05-31,,2024-05
"Port Angeles, WA",WA,2024-05-31,,2024-05
"Auburn, NY",NY,2024-05-31,,2024-05
"Huntsville, TX",TX,2024-05-31,1284.2319032056698,2024-05
"Keene, NH",NH,2024-05-31,1767.1792213088725,2024-05
"Heber, UT",UT,2024-05-31,3054.888466964927,2024-05
"Quincy, IL",IL,2024-05-31,,2024-05
"Findlay, OH",OH,2024-05-31,1212.0495180067835,2024-05
"Frankfort, KY",KY,2024-05-31,928.4624094662993,2024-05
"Danville, IL",IL,2024-05-31,867.1638187341574,2024-05
"Aberdeen, WA",WA,2024-05-31,1320.970336349632,2024-05
"Wisconsin Rapids, WI",WI,2024-05-31,,2024-05
"Jefferson, GA",GA,2024-05-31,1999.3678869034657,2024-05
"Kapaa, HI",HI,2024-05-31,,2024-05
"Palatka, FL",FL,2024-05-31,1311.3520900418616,2024-05
"Shawnee, OK",OK,2024-05-31,1090.4665604885163,2024-05
"Stevens Point, WI",WI,2024-05-31,1118.425605913213,2024-05
"Greeneville, TN",TN,2024-05-31,,2024-05
"Greenwood, SC",SC,2024-05-31,735.4972911651333,2024-05
"Lake City, FL",FL,2024-05-31,1404.9208317036637,2024-05
"Klamath Falls, OR",OR,2024-05-31,1161.9531866740128,2024-05
"Morehead City, NC",NC,2024-05-31,1857.511796762177,2024-05
"Clearlake, CA",CA,2024-05-31,1882.024035576156,2024-05
"Alamogordo, NM",NM,2024-05-31,1364.128640890838,2024-05
"Roanoke Rapids, NC",NC,2024-05-31,,2024-05
"Muskogee, OK",OK,2024-05-31,930.025802948774,2024-05
"Faribault, MN",MN,2024-05-31,,2024-05
"Richmond, IN",IN,2024-05-31,714.903116374562,2024-05
"Marquette, MI",MI,2024-05-31,1238.417695804865,2024-05
"Mount Pleasant, MI",MI,2024-05-31,1029.0189215030014,2024-05
"Baraboo, WI",WI,2024-05-31,879.6636884605467,2024-05
"Jasper, AL",AL,2024-05-31,1415.7331329232195,2024-05
"Roswell, NM",NM,2024-05-31,1209.200688223914,2024-05
"Shelton, WA",WA,2024-05-31,1378.8286031379982,2024-05
"Dublin, GA",GA,2024-05-31,,2024-05
"Nacogdoches, TX",TX,2024-05-31,1169.9298254988194,2024-05
"Coos Bay, OR",OR,2024-05-31,,2024-05
"Martinsville, VA",VA,2024-05-31,,2024-05
"Rexburg, ID",ID,2024-05-31,1057.1371336674415,2024-05
"Lewiston, ID",ID,2024-05-31,,2024-05
"Laconia, NH",NH,2024-05-31,1796.6787217491433,2024-05
"Georgetown, SC",SC,2024-05-31,2089.992807350361,2024-05
"Athens, OH",OH,2024-05-31,952.1391400411106,2024-05
"Sanford, NC",NC,2024-05-31,1669.0491759020726,2024-05
"Enid, OK",OK,2024-05-31,1075.5888556638433,2024-05
"Walla Walla, WA",WA,2024-05-31,1585.2421243795457,2024-05
"Albemarle, NC",NC,2024-05-31,,2024-05
"Hutchinson, KS",KS,2024-05-31,736.1209811222445,2024-05
"Hudson, NY",NY,2024-05-31,2097.236185533517,2024-05
"Starkville, MS",MS,2024-05-31,1405.9801568780151,2024-05
"Carlsbad, NM",NM,2024-05-31,2073.6220390979133,2024-05
"Gillette, WY",WY,2024-05-31,1193.526015120751,2024-05
"Rutland, VT",VT,2024-05-31,,2024-05
"Crossville, TN",TN,2024-05-31,,2024-05
"Granbury, TX",TX,2024-05-31,1660.6012012743874,2024-05
"Sayre, PA",PA,2024-05-31,,2024-05
"Salina, KS",KS,2024-05-31,1075.9576626923558,2024-05
"Marietta, OH",OH,2024-05-31,,2024-05
"Fergus Falls, MN",MN,2024-05-31,,2024-05
"Oneonta, NY",NY,2024-05-31,1330.506111903324,2024-05
"Columbus, MS",MS,2024-05-31,1401.0489017522689,2024-05
"Ardmore, OK",OK,2024-05-31,1045.0479827250895,2024-05
"Fernley, NV",NV,2024-05-31,1631.3872771606189,2024-05
"Carson City, NV",NV,2024-05-31,1674.9510425687736,2024-05
"Eagle Pass, TX",TX,2024-05-31,,2024-05
"Calhoun, GA",GA,2024-05-31,1399.047389023243,2024-05
"Cullowhee, NC",NC,2024-05-31,1158.2327214134148,2024-05
"Kearney, NE",NE,2024-05-31,,2024-05
"Fairmont, WV",WV,2024-05-31,,2024-05
"Gaffney, SC",SC,2024-05-31,1057.0643394733033,2024-05
"Picayune, MS",MS,2024-05-31,,2024-05
"Branson, MO",MO,2024-05-31,1222.9468010496305,2024-05
"Cedar City, UT",UT,2024-05-31,1405.9784955593918,2024-05
"Waycross, GA",GA,2024-05-31,,2024-05
"Oxford, MS",MS,2024-05-31,2018.354181730954,2024-05
"Jasper, IN",IN,2024-05-31,,2024-05
"Edwards, CO",CO,2024-05-31,3206.593014191523,2024-05
"Durango, CO",CO,2024-05-31,1972.5126184592925,2024-05
"Kinston, NC",NC,2024-05-31,,2024-05
"Batesville, AR",AR,2024-05-31,,2024-05
"Elko, NV",NV,2024-05-31,,2024-05
"Danville, KY",KY,2024-05-31,,2024-05
"St. Marys, GA",GA,2024-05-31,1529.704466652059,2024-05
"Boone, NC",NC,2024-05-31,1823.135780001377,2024-05
"Warrensburg, MO",MO,2024-05-31,1093.4351708689335,2024-05
"Gloversville, NY",NY,2024-05-31,,2024-05
"Fort Leonard Wood, MO",MO,2024-05-31,929.7011972818652,2024-05
"Elizabeth City, NC",NC,2024-05-31,1536.8840026154653,2024-05
"Athens, TN",TN,2024-05-31,1048.1002221253211,2024-05
"Enterprise, AL",AL,2024-05-31,1326.0955221526715,2024-05
"Ashland, OH",OH,2024-05-31,,2024-05
"Milledgeville, GA",GA,2024-05-31,,2024-05
"Kerrville, TX",TX,2024-05-31,1704.9016884731268,2024-05
"Bartlesville, OK",OK,2024-05-31,1199.631676618878,2024-05
"Corsicana, TX",TX,2024-05-31,1184.6501484053308,2024-05
"Rochelle, IL",IL,2024-05-31,,2024-05
"Pahrump, NV",NV,2024-05-31,1302.3131661394439,2024-05
"Winona, MN",MN,2024-05-31,1208.895239111214,2024-05
"Newport, OR",OR,2024-05-31,2131.6821163494133,2024-05
"Amsterdam, NY",NY,2024-05-31,,2024-05
"Gardnerville Ranchos, NV",NV,2024-05-31,2407.5575483025573,2024-05
